Away_team,GameDate,Home_team,Humidity,IsPlayoffs,Location,Stadium,Surface,Team1_Team2,Temperature,Visibility,Weather_cat,Wind
NO,12/06/2015,CAR,74%,0.0,"New Orleans, Louisiana",Click to see stadium details,Fieldturf,CAR_NO,65f.,9mi,Clear,3mi
NE,12/06/2015,PHI,65%,0.0,"Foxborough, Massachusetts",Click to see stadium details,Fieldturf,NE_PHI,44f.,9mi,Clear,5mi
PIT,12/06/2015,IND,81%,0.0,"Pittsburgh, Pennsylvania",Click to see stadium details,Desso,IND_PIT,35f.,9mi,Partly Cloudy,2mi
WAS,12/07/2015,DAL,73%,0.0,"Landover, Maryland",Click to see stadium details,Grass,DAL_WAS,44f.,9mi,Partly Cloudy,2mi
ARI,12/10/2015,MIN,34%,0.0,"Glendale, Arizona",Click to see stadium details,Grass,ARI_MIN,59f.,10mi,Partly Cloudy,1mi
PHI,12/13/2015,BUF,64%,0.0,"Philadelphia, Pennsylvania",Click to see stadium details,Desso,BUF_PHI,69f.,9mi,Mostly Cloudy,1mi
CLE,12/13/2015,SF,78%,0.0,"Cleveland, Ohio",Click to see stadium details,Kentucky,CLE_SF,62f.,8mi,Mostly Cloudy,8mi
LA,12/13/2015,DET,86%,0.0,"St. Louis, Missouri",Click to see stadium details,Fieldturf,DET_LA,62f.,7mi,Overcast,15mi
TB,12/13/2015,NO,57%,0.0,"Tampa, Florida",Click to see stadium details,Grass,NO_TB,80f.,10mi,Partly Cloudy,12mi
NYJ,12/13/2015,TEN,63%,0.0,"Rutherford, New Jersey",Click to see stadium details,Fieldturf,NYJ_TEN,65f.,9mi,Mostly Cloudy,4mi
CIN,12/13/2015,PIT,69%,0.0,"Cincinnati, Ohio",Click to see stadium details,-,CIN_PIT,65f.,9mi,Partly Cloudy,6mi
JAX,12/13/2015,IND,64%,0.0,"Jacksonville, Florida",Click to see stadium details,419,IND_JAX,77f.,10mi,Partly Cloudy,8mi
KC,12/13/2015,LAC,94%,0.0,"Kansas City, Missouri",Click to see stadium details,Grass,KC_LAC,60f.,4mi,Light Rain,11mi
CHI,12/13/2015,WAS,85%,0.0,"Chicago, Illinois",Click to see stadium details,Grass,CHI_WAS,58f.,8mi,Overcast,11mi
CAR,12/13/2015,ATL,62%,0.0,"Charlotte, North Carolina",Click to see stadium details,Grass,ATL_CAR,70f.,10mi,Mostly Cloudy,6mi
BAL,12/13/2015,SEA,71%,0.0,"Baltimore, Maryland",Click to see stadium details,419,BAL_SEA,66f.,9mi,Mostly Cloudy,3mi
DEN,12/13/2015,OAK,67%,0.0,"Denver, Colorado",Click to see stadium details,Grass,DEN_OAK,39f.,9mi,Partly Cloudy,2mi
GB,12/13/2015,DAL,97%,0.0,"Green Bay, Wisconsin",Click to see stadium details,Desso,DAL_GB,52f.,4mi,Drizzle,9mi
HOU,12/13/2015,NE,94%,0.0,"Houston, Texas",Click to see stadium details,Grass,HOU_NE,52f.,9mi,Partly Cloudy,3mi
MIA,12/14/2015,NYG,89%,0.0,"Miami Gardens, Florida",Click to see stadium details,Grass,MIA_NYG,75f.,9mi,Humid,5mi
LA,12/17/2015,TB,71%,0.0,"St. Louis, Missouri",Click to see stadium details,Fieldturf,LA_TB,33f.,9mi,Mostly Cloudy,6mi
DAL,12/19/2015,NYJ,63%,0.0,"Arlington, Texas",Click to see stadium details,RealGrass,DAL_NYJ,50f.,9mi,Clear,7mi
MIN,12/20/2015,CHI,83%,0.0,"Minneapolis, Minnesota",Click to see stadium details,FieldTurf,CHI_MIN,36f.,9mi,Mostly Cloudy,3mi
JAX,12/20/2015,ATL,60%,0.0,"Jacksonville, Florida",Click to see stadium details,419,ATL_JAX,68f.,10mi,Clear,7mi
IND,12/20/2015,HOU,52%,0.0,"Indianapolis, Indiana",Click to see stadium details,Fieldturf,HOU_IND,47f.,10mi,Partly Cloudy,13mi
NYG,12/20/2015,CAR,44%,0.0,"Rutherford, New Jersey",Click to see stadium details,Fieldturf,CAR_NYG,41f.,10mi,Clear,4mi
NE,12/20/2015,TEN,46%,0.0,"Foxborough, Massachusetts",Click to see stadium details,Fieldturf,NE_TEN,39f.,10mi,Clear,5mi
WAS,12/20/2015,BUF,32%,0.0,"Landover, Maryland",Click to see stadium details,Grass,BUF_WAS,45f.,10mi,Clear,3mi
BAL,12/20/2015,KC,38%,0.0,"Baltimore, Maryland",Click to see stadium details,419,BAL_KC,43f.,10mi,Clear,3mi
SEA,12/20/2015,CLE,77%,0.0,"Seattle, Washington",Click to see stadium details,Fieldturf,CLE_SEA,44f.,9mi,Mostly Cloudy,8mi
OAK,12/20/2015,GB,86%,0.0,"Oakland, California",Click to see stadium details,Bluegrass,GB_OAK,51f.,5mi,Overcast,10mi
PIT,12/20/2015,DEN,51%,0.0,"Pittsburgh, Pennsylvania",Click to see stadium details,Desso,DEN_PIT,36f.,10mi,Clear,3mi
LAC,12/20/2015,MIA,55%,0.0,"San Diego, California",Click to see stadium details,Grass,LAC_MIA,60f.,10mi,Partly Cloudy,6mi
SF,12/20/2015,CIN,72%,0.0,"Santa Clara, California",Click to see stadium details,Bermuda,CIN_SF,52f.,9mi,Mostly Cloudy,5mi
PHI,12/20/2015,ARI,61%,0.0,"Philadelphia, Pennsylvania",Click to see stadium details,Desso,ARI_PHI,34f.,10mi,Clear,3mi
NO,12/21/2015,DET,97%,0.0,"New Orleans, Louisiana",Click to see stadium details,Fieldturf,DET_NO,66f.,2mi,Mostly Cloudy,2mi
OAK,12/24/2015,LAC,77%,0.0,"Oakland, California",Click to see stadium details,Bluegrass,LAC_OAK,46f.,9mi,Clear,8mi
PHI,12/26/2015,WAS,83%,0.0,"Philadelphia, Pennsylvania",Click to see stadium details,Desso,PHI_WAS,50f.,8mi,Overcast,5mi
NYJ,12/27/2015,NE,90%,0.0,"Rutherford, New Jersey",Click to see stadium details,Fieldturf,NE_NYJ,56f.,7mi,Overcast,7mi
TEN,12/27/2015,HOU,73%,0.0,"Nashville, Tennessee",Click to see stadium details,419,HOU_TEN,72f.,9mi,Mostly Cloudy,10mi
KC,12/27/2015,CLE,85%,0.0,"Kansas City, Missouri",Click to see stadium details,Grass,CLE_KC,34f.,9mi,Overcast,12mi
MIA,12/27/2015,IND,69%,0.0,"Miami Gardens, Florida",Click to see stadium details,Grass,IND_MIA,81f.,9mi,Partly Cloudy,13mi
DET,12/27/2015,SF,80%,0.0,"Detroit, Michigan",Click to see stadium details,Fieldturf,DET_SF,37f.,9mi,Mostly Cloudy,13mi
BUF,12/27/2015,DAL,95%,0.0,"Orchard Park, New York",Click to see stadium details,A-Turf,BUF_DAL,37f.,5mi,Mostly Cloudy,5mi
TB,12/27/2015,CHI,57%,0.0,"Tampa, Florida",Click to see stadium details,Grass,CHI_TB,83f.,10mi,Clear,11mi
ATL,12/27/2015,CAR,84%,0.0,"Atlanta, Georgia",Click to see stadium details,Fieldturf,ATL_CAR,71f.,9mi,Mostly Cloudy,5mi
BAL,12/27/2015,PIT,88%,0.0,"Baltimore, Maryland",Click to see stadium details,419,BAL_PIT,63f.,9mi,Overcast,6mi
NO,12/27/2015,JAX,86%,0.0,"New Orleans, Louisiana",Click to see stadium details,Fieldturf,JAX_NO,74f.,7mi,Partly Cloudy,11mi
SEA,12/27/2015,LA,90%,0.0,"Seattle, Washington",Click to see stadium details,Fieldturf,LA_SEA,37f.,9mi,Rain,2mi
ARI,12/27/2015,GB,18%,0.0,"Glendale, Arizona",Click to see stadium details,Grass,ARI_GB,58f.,10mi,Clear,2mi
MIN,12/27/2015,NYG,77%,0.0,"Minneapolis, Minnesota",Click to see stadium details,FieldTurf,MIN_NYG,12f.,9mi,Clear,5mi
DEN,12/28/2015,CIN,75%,0.0,"Denver, Colorado",Click to see stadium details,Grass,CIN_DEN,16f.,7mi,Partly Cloudy,0mi
BUF,01/03/2016,NYJ,83%,0.0,"Orchard Park, New York",Click to see stadium details,A-Turf,BUF_NYJ,30f.,4mi,Partly Cloudy,10mi
MIA,01/03/2016,NE,71%,0.0,"Miami Gardens, Florida",Click to see stadium details,Grass,MIA_NE,78f.,9mi,Mostly Cloudy,4mi
ATL,01/03/2016,NO,46%,0.0,"Atlanta, Georgia",Click to see stadium details,Fieldturf,ATL_NO,50f.,10mi,Clear,8mi
CIN,01/03/2016,BAL,73%,0.0,"Cincinnati, Ohio",Click to see stadium details,-,BAL_CIN,33f.,7mi,Mostly Cloudy,5mi
CLE,01/03/2016,PIT,81%,0.0,"Cleveland, Ohio",Click to see stadium details,Kentucky,CLE_PIT,34f.,5mi,Mostly Cloudy,12mi
HOU,01/03/2016,JAX,52%,0.0,"Houston, Texas",Click to see stadium details,Grass,HOU_JAX,56f.,10mi,Partly Cloudy,4mi
IND,01/03/2016,TEN,71%,0.0,"Indianapolis, Indiana",Click to see stadium details,Fieldturf,IND_TEN,32f.,9mi,Mostly Cloudy,6mi
DAL,01/03/2016,WAS,48%,0.0,"Arlington, Texas",Click to see stadium details,RealGrass,DAL_WAS,54f.,10mi,Clear,4mi
NYG,01/03/2016,PHI,50%,0.0,"Rutherford, New Jersey",Click to see stadium details,Fieldturf,NYG_PHI,44f.,10mi,Clear,10mi
CHI,01/03/2016,DET,73%,0.0,"Chicago, Illinois",Click to see stadium details,Grass,CHI_DET,30f.,6mi,Mostly Cloudy,10mi
CAR,01/03/2016,TB,49%,0.0,"Charlotte, North Carolina",Click to see stadium details,Grass,CAR_TB,48f.,9mi,Clear,5mi
KC,01/03/2016,OAK,82%,0.0,"Kansas City, Missouri",Click to see stadium details,Grass,KC_OAK,32f.,9mi,Clear,7mi
DEN,01/03/2016,LAC,41%,0.0,"Denver, Colorado",Click to see stadium details,Grass,DEN_LAC,44f.,5mi,Clear,0mi
ARI,01/03/2016,SEA,27%,0.0,"Glendale, Arizona",Click to see stadium details,Grass,ARI_SEA,69f.,10mi,Partly Cloudy,6mi
SF,01/03/2016,LA,56%,0.0,"Santa Clara, California",Click to see stadium details,Bermuda,LA_SF,57f.,10mi,Partly Cloudy,0mi
GB,01/03/2016,MIN,77%,0.0,"Green Bay, Wisconsin",Click to see stadium details,Desso,GB_MIN,23f.,8mi,Overcast,5mi
HOU,01/09/2016,KC,62%,0.0,"Houston, Texas",Click to see stadium details,Grass,HOU_KC,50f.,9mi,Partly Cloudy,13mi
CIN,01/09/2016,PIT,94%,0.0,"Cincinnati, Ohio",Click to see stadium details,-,CIN_PIT,48f.,4mi,Heavy Rain,3mi
MIN,01/10/2016,SEA,65%,0.0,"Minneapolis, Minnesota",Click to see stadium details,FieldTurf,MIN_SEA,0f.,9mi,Clear,4mi
WAS,01/10/2016,GB,56%,0.0,"Landover, Maryland",Click to see stadium details,Grass,GB_WAS,49f.,10mi,Partly Cloudy,17mi
NE,01/16/2016,KC,93%,0.0,"Foxborough, Massachusetts",Click to see stadium details,Fieldturf,KC_NE,35f.,8mi,Partly Cloudy,2mi
ARI,01/16/2016,GB,49%,0.0,"Glendale, Arizona",Click to see stadium details,Grass,ARI_GB,55f.,10mi,Mostly Cloudy,1mi
CAR,01/17/2016,SEA,69%,0.0,"Charlotte, North Carolina",Click to see stadium details,Grass,CAR_SEA,43f.,9mi,Mostly Cloudy,8mi
DEN,01/17/2016,PIT,44%,0.0,"Denver, Colorado",Click to see stadium details,Grass,DEN_PIT,40f.,5mi,Partly Cloudy,6mi
DEN,01/24/2016,NE,49%,0.0,"Denver, Colorado",Click to see stadium details,Grass,DEN_NE,43f.,5mi,Mostly Cloudy,4mi
CAR,01/24/2016,ARI,60%,0.0,"Charlotte, North Carolina",Click to see stadium details,Grass,ARI_CAR,34f.,10mi,Clear,2mi
DEN,02/07/2016,CAR,34%,0.0,"Santa Clara, California",Click to see stadium details,Bermuda,CAR_DEN,71f.,10mi,Clear,2mi
